sigla;nome;cred_aula;cred_trabalho;ch_total
FFI0260;Tópicos em Nanociência;2;0;30
7600042;Tópicos Especiais em Mecânica Quântica;3;1;75
7600136;Tópicos Especiais II;3;0;45
7600135;Tópicos Especias I;3;0;45
7600039;Trabalho de Conclusão de Curso;0;4;120
7600025;Vibrações e Ondas;2;1;60
FCI0132;Vibrações e Ondas;3;0;45
GSA0408;Aeromagnetometria e Aerogamaespectrometria;4;0;60
GSA0217;Ambientes de Sedimentação;5;1;105
GMG0481;Análise Instrumental I;4;2;120
GSA0489;Aplicações de Processamento Digital de Imagens;4;0;60
GSA0487;Aplicações Geológicas de Geoprocessamento;4;0;60
440421;Atividades Acadêmico-Científico-Culturais III;0;0;0
440422;Atividades Acadêmico-Científico-Culturais IV;0;0;0
440303;Atividades Teórico-Práticas I;0;0;0
440304;Atividades Teórico-Práticas II;0;0;0
GSA0404;Avaliação de Recursos Minerais;4;0;60
GSA0421;Contaminação dos recursos hídricos subterrâneos;4;0;60
GMG0106;Cristalografia Fundamental;4;0;60
440107;Dinâmica do Sistema Terra I;5;1;105
440108;Dinâmica do Sistema Terra II;6;1;120
GMG0303;Educação Patrimonial em Ambientes Naturais e Construídos;3;1;75
GMG0614;Elementos de Geologia Estrutural;4;0;60
GMG0615;Elementos de Geologia Estrutural;3;1;75
GMG0616;Elementos de Geologia Estrutural;5;0;75
GMG2201;Elementos de Mineralogia e Geologia;2;0;30
GMG0630;Elementos de Mineralogia e Petrologia;4;0;60
440335;Estágio Supervisionado em Geociências;0;0;0
440501;Estágio Supervisionado em Geologia;2;4;150
GSA0307;Estratigrafia;6;0;90
GSA0405;Exploração Mineral;6;0;90
GMG3201;Fundamentos de Geologia e Mineralogia;2;0;30
440621;Fundamentos de Geologia e Paleontologia;4;0;60
GMG0497;Fundamentos de Mineralogia Aplicada;4;0;60
GSA0291;Fundamentos em Palinologia de Quaternário;3;1;75
GSA0417;Gênese de Depósitos Minerais;6;0;90
440401;Geociências e Meio Ambiente;6;0;90
GSA0409;Geociências e Meio Ambiente;6;1;120
GSA0308;Geofísica Aplicada;4;0;60
GSA0519;Geofísica Aplicada ao Estudo de Poluição Subterrânea;4;0;60
GSA0412;Geologia Ambiental;4;0;60
GSA0419;Geologia de Engenharia;6;0;90
440607;Geologia Dinâmica e Estratigráfica;4;0;60
440407;Geologia do Espinhaço;4;1;90
GSA0463;Geologia do Petróleo;4;0;60
GSA0393;Geologia do Quaternário;4;1;90
GSA0289;Geologia dos Terrenos Cársticos;6;0;90
GSA0604;Geologia e Modelagem de Reservatórios de Hidrocarbonetos;4;0;60
GSA0432;Geologia e Urbanização;4;0;60
GSA0418;Geologia Econômica;4;0;60
GMG0488;Geologia Estrutural Aplicada;4;0;60
440001;Geologia Estrutural e Práticas de Campo;6;1;120
GMG0337;Geologia Estrutural I: Regimes Rúpteis e Deformação;5;0;75
GMG0338;Geologia Estrutural II: Regimes Dúcteis e Tectônica;7;0;105
440620;Geologia Geral;4;0;60
440100;Geologia Geral - Sistema Terra;12;1;210
440416;Geologia Histórica e do Brasil - Fanerozóico;6;0;90
GSA0406;Geologia Histórica e do Brasil - Fanerozóico;6;0;90
GSA0406;Geologia Histórica e do Brasil - Fanerozóico;6;0;90
440415;Geologia Histórica e do Brasil - Pré-Cambriano;6;0;90
GMG0409;Geologia Histórica e do Brasil - Pré-Cambriano;5;0;75
GMG0404;Geologia Isotópica Aplicada;4;0;60
440302;Geomatemática Aplicada;4;0;60
440222;Geomorfologia e Fotogeologia;4;0;60
GSA0320;Geoprocessamento;3;1;75
440220;Geoquímica;4;0;60
GSA0212;Geoquímica Ambiental;4;0;60
440201;Geoquímica do Sistema Terra;4;1;90
GMG0402;Geotectônica;5;0;75
GSA0312;Hidrogeologia e Recursos Hídricos;4;0;60
GSA0423;Hidrogeoquímica;4;0;60
440041;História da Terra e Evolução Biológica;4;0;60
GSA0309;História da Terra e Evolução Biológica;4;0;60
GSA0494;Intemperismo em Regiões Tropicais: implicações ambientais e de relevo;5;1;105
GSA0101;Introdução à Educação Ambiental com Ênfase nas Geociências;5;1;105
GSA0602;Introdução à Geoestatística;2;0;30
440208;Introdução à Geologia;2;0;30
GMG0625;Introdução à Mineralogia e Petrologia;4;0;60
GMG0333;Introdução ao Magnetismo de Rocha;4;0;60
GMG0207;Introdução aos Minerais e Rochas;2;0;30
440221;Introdução às Geotecnologias;4;0;60
440420;Mapeamento Geológico;14;2;270
GMG0401;Mapeamento Geológico;14;2;270
440320;Mapeamento Geológico de Terrenos Sedimentares;4;1;90
GSA0304;Mapeamento Geológico de Terrenos Sedimentares;4;1;90
GMG0405;Mecânica de Rochas;4;0;60
440102;Metodologia Científica em Geociências;2;1;60
GSA0442;Metodologia de Mapeamento Geotécnico;4;0;60
GMG0484;Microscopia de Minérios;4;0;60
GSA0324;Mineração e O Meio Ambiente;4;0;60
GMG0221;Minerais e Rochas I;4;2;120
GMG0222;Minerais e Rochas II;3;1;75
GMG0220;Mineralogia;8;0;120
GMG0498;Mineralogia dos Materiais de Construção;4;0;60
GSA0603;Modelagem Geoestatística de Depósitos Minerais;4;0;60
440494;Modelos Aplicados em Exploração Mineral;4;1;90
440403;Neotectônica;4;0;60
GSA0441;Obras de Captação e Monitoramento de Águas Subterrâneas;4;0;60
GSA0240;Paleontologia;6;0;90
GSA0601;Paleontologia Geral;4;0;60
GSA0218;Paleontologia para Licenciatura;5;1;105
GSA0501;Petrografia de Minério;4;0;60
GSA0342;Petrografia e Diagênese de Rochas Sedimentares;4;0;60
GMG0331;Petrologia Ígnea;10;0;150
GMG0332;Petrologia Metamórfica;10;0;150
GSA0421;Poluição de Recursos Hídricos;4;0;60
GSA0102;Práticas de Desenho em Geociências;3;1;75
440418;Práticas de Educação Ambiental com Ênfase em Geociências;5;2;135
GSA0621;Princípios de Geologia Sedimentar;4;0;60
GMG0490;Princípios de Interpretação da Geodiversidade;3;1;75
440609;Processos Formadores de Depósitos Minerais;4;0;60
440610;Processos Formadores de Depósitos Minerais;3;1;75
440318;Recursos Didáticos em Geociências;2;2;90
GSA0301;Recursos Energéticos;2;0;30
GSA0314;Recursos Hídricos e Energéticos;4;0;60
440413;Recursos Minerais;2;0;30
GSA0103;Recursos Minerais e Desenvolvimento Sócio-Econômico;4;0;60
440493;Redação Técnico-Científica em Geociências;4;0;60
GSA0252;Sedimentologia;8;0;120
GSA0401;Sensoriamento Remoto;4;0;60
GSA0476;Sismoestratigrafia;4;0;60
GSA0407;Sistemas Hidrotermais e Metalogênese;4;0;60
GMG0482;Técnicas Analíticas em Mineralogia;4;0;60
440002;Técnicas de Mapeamento Geológico;6;1;120
440319;Técnicas de Mapeamento Geológico de Terrenos Sedimentares;3;0;45
GSA0303;Técnicas de Mapeamento Geológico de Terrenos Sedimentares;3;0;45
GMG0425;Técnicas Gemológicas;4;0;60
GSA0477;Tectônica de Bacias Sedimentares;4;0;60
GMG0289;Tectônica dos Oceanos;4;0;60
GMG0408;Tectônica e Geologia do Brasil;5;0;75
GMG0413;Termodinâmica de Minerais e Rochas;4;0;60
440500;Trabalho de Formatura;4;10;360
GSA0335;Vulcanismo e Mineralizações Associadas;4;0;60
MAT1514;A Matemática na Educação Básica;4;0;60
MAC0329;Álgebra Booleana e Aplicações no Projeto de Arquitetura de Computadores;4;0;60
MAC0329;Álgebra Booleana e Aplicações no Projeto de Arquitetura de Computadores;4;0;60
MAT0123;Álgebra I;4;0;60
MAT0138;Álgebra I para Computação;4;0;60
MAT0120;Álgebra I para Licenciatura;4;1;90
MAT0213;Álgebra II;6;0;90
MAT0231;Álgebra II para Licenciatura;4;0;60
MAT0313;Álgebra III;4;0;60
MAT3211;Álgebra Linear;4;0;60
MAT0122;Álgebra Linear I;4;0;60
MAT2457;Álgebra Linear I;4;0;60
MAT3457;Álgebra Linear I;4;0;60
MAT0222;Álgebra Linear II;4;0;60
MAT2458;Álgebra Linear II;4;0;60
MAT3458;Álgebra Linear II;4;0;60
MAT0139;Álgebra Linear para Computação;6;0;90
MAT2116;Álgebra Linear para Química;4;0;60
MAC0450;Algoritmos de Aproximação;4;0;60
MAC0450;Algoritmos de Aproximação;4;0;60
MAC0430;Algoritmos e Complexidade de Computação;4;0;60
MAC0121;Algoritmos e Estruturas de Dados I;4;0;60
MAC0323;Algoritmos e Estruturas de Dados II;4;2;120
MAC0351;Algoritmos em Bioinformática;4;0;60
MAC0328;Algoritmos em Grafos;4;0;60
MAE0570;Amostrador de Gibbs e Aplicacões;4;0;60
MAE0524;Análise Bayesiana de Dados;4;0;60
MAC0338;Análise de Algoritmos;4;0;60
MAE0560;Análise de Dados Categorizados;4;0;60
MAE0399;Análise de Dados e Simulação;4;0;60
MAE0328;Análise de Regressão;4;0;60
MAT0412;Análise de Textos Didáticos;4;2;120
MAC0447;Análise e Reconhecimento de Formas: Teoria e Prática;4;0;60
MAE0314;Análise Estatística;4;0;60
MAT0334;Análise Funcional;4;0;60
MAE0330;Análise Multivariada de Dados;6;0;90
MAT0206;Análise Real;6;0;90
MAT0264;Anéis e Corpos;4;0;60
MAT0501;Anéis e Módulos;4;0;60
MAP2210;Aplicações de Álgebra Linear;4;2;120
MAE0326;Aplicações de Processos Estocásticos;4;0;60
MAE0501;Aprendizagem Estatística em Altas Dimensões;4;0;60
MAC0333;Armazenamento e Recuperação de Informação;4;0;60
MAC0344;Arquitetura de Computadores;4;0;60
MAC0213;Atividade Curricular em Comunidade;0;4;120
MAC0214;Atividade Curricular em Cultura e Extensão;0;4;120
MAC0215;Atividade Curricular em Pesquisa;0;4;120
4502400;Atividades Teórico-Práticas de Aprofundamento;0;7;210
4502402;Atividades Teórico-Práticas de Aprofundamento II;0;0;0
4502403;Atividades Teórico-Práticas de Aprofundamento III;0;0;0
4502404;Atividades Teórico-Práticas de Aprofundamento IV;0;0;0
4502409;Atividades Teórico-Práticas de Aprofundamento IX;0;0;0
4502405;Atividades Teórico-Práticas de Aprofundamento V;0;0;0
4502407;Atividades Teórico-Práticas de Aprofundamento VII;0;0;0
4502408;Atividades Teórico-Práticas de Aprofundamento VIII;0;0;0
4502410;Atividades Teórico-Práticas de Aprofundamento X;0;0;0
4502406;Atividades Teórico-Práticas de Aprofundamentos VI;0;0;0
MAC0414;Autômatos, Computabilidade e Complexidade;4;0;60
MAC0465;Biologia Computacional;4;0;60
MAC0375;Biologia de Sistemas;4;0;60
MAE0512;Biometria;4;0;60
MAT0141;Cálculo;4;2;120
MAT0418;Cálculo das Variações;4;0;60
MAP0313;Cálculo de Diferenças Finitas;4;0;60
MAP0217;Cálculo Diferencial;6;0;90
MAT0111;Cálculo Diferencial e Integral I;6;0;90
MAT2453;Cálculo Diferencial e Integral I;6;0;90
MAT3110;Cálculo Diferencial e Integral I;6;0;90
MAT0146;Cálculo Diferencial e Integral I para Economia;6;0;90
MAT0144;Cálculo Diferencial e Integral I para Oceanografia;6;0;90
MAT0121;Cálculo Diferencial e Integral II;6;0;90
MAT2454;Cálculo Diferencial e Integral II;4;0;60
MAT3210;Cálculo Diferencial e Integral II;4;0;60
MAT0147;Cálculo Diferencial e Integral II para Economia;6;0;90
MAT0145;Cálculo Diferencial e Integral II para Oceanografia;6;0;90
MAT0205;Cálculo Diferencial e Integral III;4;0;60
MAT0211;Cálculo Diferencial e Integral III;6;0;90
MAT0216;Cálculo Diferencial e Integral III;6;0;90
MAT2455;Cálculo Diferencial e Integral III;4;0;60
MAT3120;Cálculo Diferencial e Integral III;4;0;60
MAT0244;Cálculo Diferencial e Integral III para Oceanografia;4;0;60
MAT0220;Cálculo Diferencial e Integral IV;4;0;60
MAT0221;Cálculo Diferencial e Integral IV;4;0;60
MAT2456;Cálculo Diferencial e Integral IV;4;0;60
MAT3220;Cálculo Diferencial e Integral IV;4;0;60
MAT0245;Cálculo Diferencial e Integral IV para Oceanografia;4;0;60
MAT0311;Cálculo Diferencial e Integral V;6;0;90
MAT0104;Cálculo I;4;0;60
MAT2110;Cálculo I para Química;6;0;90
MAT0133;Cálculo II;4;0;60
MAT2127;Cálculo II para Química;4;0;60
MAT0208;Cálculo III;4;0;60
MAT2219;Cálculo III para Química;4;0;60
MAP0334;Cálculo Integral;4;0;60
MAT0321;Cálculo Integral;4;0;60
MAT0228;Cálculo IV para Licenciatura;4;0;60
MAP2121;Cálculo Numérico;4;0;60
MAP2122;Cálculo Numérico Aplicado à Atuária;4;0;60
MAP0214;Cálculo Numérico com Aplicações em Física;4;0;60
MAP0151;Cálculo Numérico e Aplicações;4;1;90
MAP0125;Cálculo Numérico para Geociências;4;0;60
MAT0143;Cálculo para Ciências Biológicas;4;0;60
MAT1351;Cálculo para Funções de Uma Variável Real I;6;0;90
MAT1352;Cálculo para Funções de Uma Variável Real II;6;0;90
MAT2351;Cálculo para Funções de Várias Variáveis I;4;0;60
MAT2352;Cálculo para Funções de Várias Variáveis II;4;0;60
MAP0215;Cálculo Vetorial e Aplicações;4;0;60
MAC0102;Caminhos no Bacharelado em Ciência da Computação;2;0;30
MAC0102;Caminhos no Bacharelado em Ciência da Computação;2;0;30
MAC0459;Ciência e Engenharia de Dados;4;0;60
MAC0459;Ciência e Engenharia de Dados;4;0;60
MAC0463;Computação Móvel;4;0;60
MAC0337;Computação Musical;4;0;60
MAC0337;Computação Musical;4;0;60
MAC0326;Computação, Cibernética e Sistemas Cognitivos.;4;0;60
MAC0316;Conceitos Fundamentais de Linguagens de Programação;4;0;60
MAC0469;Construção de Software como Serviço em Computação em Nuvem;4;2;120
MAE0532;Controle Estatístico de Qualidade;4;0;60
MAC0336;Criptografia para Segurança de Dados;4;0;60
MAC0336;Criptografia para Segurança de Dados;4;0;60
MAE0510;Demografia;4;0;60
MAC0327;Desafios de Programação;4;0;60
MAC0327;Desafios de Programação;4;0;60
MAC0345;Desafios de Programação Avançados;4;2;120
MAC0345;Desafios de Programação Avançados;4;2;120
MAC0470;Desenvolvimento de Software Livre;4;2;120
MAC0470;Desenvolvimento de Software Livre;4;2;120
MAC0471;Desenvolvimento para Web;4;2;120
MAC0458;Direito e Software;2;0;30
MAC0458;Direito e Software;2;0;30
MAE0523;Elementos da Teoria das Decisões;4;0;60
MAT0331;Elementos da Teoria dos Conjuntos;4;0;60
MAP0335;Elementos de Modelagem;4;0;60
MAC0467;Empreendedorismo Digital;4;2;120
MAC0467;Empreendedorismo Digital;4;2;120
MAC0332;Engenharia de Software;4;2;120
MAC0457;Engenharia de Software Empírica;4;0;60
MAP0413;Equações de Derivadas Parciais;4;0;60
MAT0226;Equações Diferenciais I;6;0;90
MAP0316;Equações Diferenciais II;4;0;60
MAT0130;Equações Diferenciais Ordinarias e Aplicações;4;0;60
MAE0413;Estatística Aplicada I;6;1;120
MAE0423;Estatística Aplicada II;6;1;120
MAE0519;Estatística de Redes Sociais;4;0;60
MAE0217;Estatística Descritiva;4;0;60
MAE0418;Estatística Documentária;4;0;60
MAE1514;Estatística no Ensino Básico;4;2;120
MAE1511;Estatística para Licenciatura I;4;0;60
MAE1512;Estatística para Licenciatura II;4;1;90
MAC0385;Estruturas de Dados Avançadas;4;0;60
MAC0385;Estruturas de Dados Avançadas;4;0;60
MAT0225;Funções Analíticas;4;0;60
MAT0236;Funções Diferenciáveis e Séries;4;0;60
MAC0546;Fundamentos da Internet das Coisas;4;0;60
MAC0546;Fundamentos da Internet das Coisas;4;0;60
MAP2220;Fundamentos de Análise Numérica;4;2;120
MAC0105;Fundamentos de Matemática para a Computação;4;0;60
MAC0105;Fundamentos de Matemática para a Computação;4;0;60
MAE0540;Genética de Populacões;4;0;60
MAT0105;Geometria Analítica;4;0;60
MAC0331;Geometria Computacional;4;0;60
MAC0331;Geometria Computacional;4;0;60
MAT0354;Geometria Diferencial;4;0;60
MAT0326;Geometria Diferencial I;4;0;60
MAT0336;Geometria Diferencial II;4;0;60
MAT0230;Geometria e Desenho Geométrico I;4;1;90
MAT0240;Geometria e Desenho Geométrico II;4;1;90
MAT0310;Geometria III;4;0;60
MAT0421;Geometria Não Euclidiana;4;0;60
MAT0419;Geometria Projetiva e Desenho;4;0;60
MAT0265;Grupos;4;0;60
MAT0340;História da Álgebra;4;0;60
MAT0341;História da Matemática I;4;0;60
MAT0430;História da Matemática II;4;0;60
MAC0485;Implicações Sociais da Computação;2;2;90
MAC0485;Implicações Sociais da Computação;2;2;90
MAE0311;Inferência Estatística;6;0;90
MAE0527;Inferência Estatística Comparada;4;0;60
MAC0339;Informação, Comunicação e a Sociedade do Conhecimento;4;0;60
MAC0101;Integração na Universidade e na Profissão;2;0;30
MAC0101;Integração na Universidade e na Profissão;2;0;30
MAC0425;Inteligência Artificial;4;2;120
MAT0134;Introdução a Álgebra Linear;4;0;60
MAT0315;Introdução à Análise;4;1;90
MAT0320;Introdução à Análise Complexa;4;0;60
MAE0261;Introdução à Análise de Dados;4;0;60
MAC0322;Introdução à Análise de Sistemas;4;0;60
MAC0322;Introdução à Análise de Sistemas;4;0;60
MAE0514;Introducão a Análise de Sobrevivência;4;0;60
MAP0216;Introdução à Análise Real;6;0;90
MAE0530;Introdução a Análise Sequêncial;4;0;60
MAE0580;Introdução à aprendizagem estatística;4;0;60
MAC0341;Introdução a Bioinformática;4;0;60
MAC0110;Introdução à Computação;4;0;60
MAC2166;Introdução à Computação;4;0;60
MAC2166;Introdução à Computação;4;0;60
MAC0420;Introdução a Computação Gráfica;4;0;60
MAC0115;Introdução à Computação para Ciências Exatas e Tecnologia;4;0;60
MAC0113;Introdução à Computação para Ciências Humanas;4;0;60
MAC0431;Introdução à Computação Paralela e Distribuída;4;0;60
MAE0516;Introdução à Confiabilidade;4;0;60
MAT0349;Introdução à Lógica;4;0;60
MAP2112;Introdução à Lógica de Programação e Modelagem Computacional;2;2;90
MAC0239;Introdução à Lógica e Verificação de  Programas;4;0;60
MAE0119;Introdução à Probabilidade e à Estatística;6;0;90
MAE0121;Introdução a Probabilidade e a Estatística I;4;0;60
MAE0219;Introdução à Probabilidade e a Estatística I;4;0;60
MAE0212;Introdução à Probabilidade e à Estatística II;4;0;60
MAE0229;Introdução à Probabilidade e a Estatística II;4;0;60
MAC0119;Introdução à Programação de Computadores;4;0;60
MAC0318;Introdução à Programação de Robôs Móveis;4;0;60
MAE0552;Introdução à Teoria da Informação;4;0;60
MAC0320;Introdução à Teoria dos Grafos;4;0;60
MAE0515;Introdução à Teoria dos Jogos;4;0;60
MAT0223;Introdução a Teoria dos Números;4;0;60
MAT0431;Introdução à Topologia Algébrica;4;0;60
MAT0426;Introdução à Topologia Algébrica e Diferencial;4;0;60
MAT0432;Introdução à Topologia Diferencial;4;0;60
MAC0460;Introdução ao aprendizado de máquina;4;0;60
MAC0460;Introdução ao aprendizado de máquina;4;0;60
MAC0350;Introdução ao Desenvolvimento de Sistemas de Software;4;2;120
MAC0350;Introdução ao Desenvolvimento de Sistemas de Software;4;2;120
MAC0317;Introdução ao Processamento de Sinais Digitais;4;0;60
MAC0317;Introdução ao Processamento de Sinais Digitais;4;0;60
MAT0350;Introdução aos Fundamentos de Matemática;4;0;60
MAE0312;Introdução aos Processos Estocásticos;4;0;60
MAC0313;Introdução aos Sistemas de Bancos de Dados para Estatística;4;1;90
MAP2223;Introdução às Equações Diferenciais Ordinárias e Aplicações;3;0;45
MAP0431;Introdução Matemática à Mecânica dos Fluidos;4;0;60
MAC0439;Laboratório de Bancos de Dados;4;2;120
MAC0439;Laboratório de Bancos de Dados;4;2;120
MAP2212;Laboratório de Computação e Simulação;4;2;120
MAC0340;Laboratório de Engenharia de Software;4;0;60
MAT1513;Laboratório de Matemática;4;0;60
MAP0131;Laboratório de Matemática Aplicada;4;0;60
MAC0472;Laboratório de Métodos Ágeis;4;2;120
MAC0210;Laboratório de Métodos Numéricos;4;0;60
MAC2014;Laboratório de Programação;4;0;60
MAC2301;Laboratório de Programação;4;0;60
MAC0342;Laboratório de Programação Extrema;4;2;120
MAC0211;Laboratório de Programação I;4;2;120
MAC0242;Laboratório de Programação II;4;2;120
MAC0321;Laboratório de Programação Orientada a Objetos;4;2;120
MAC0475;Laboratório de Sistemas Computacionais Complexos;4;2;120
MAC0335;Leitura Dramática;3;0;45
MAC0335;Leitura Dramática;4;0;60
MAT0359;Lógica;4;0;60
MAP2411;Matemática Industrial I;4;0;60
MAP2421;Matemática Industrial II;4;0;60
MAT0103;Matemática para Administração e Contabilidade;4;0;60
MAT0140;Matemática para Geociências;4;0;60
MAP2001;Matemática, Arquitetura e Design;4;0;60
MAE0545;Matrizes e Aplicacões a Estatística;4;0;60
MAP0441;Mecânica;4;0;60
MAP0327;Mecânica Analítica Clássica;4;0;60
MAT0234;Medida e Integração;4;0;60
MAC0419;Métodos de Otimização em Finanças;4;0;60
MAC0435;Métodos Formais para Especificação e Construção de Programas;4;0;60
MAP0416;Métodos Matemáticos da Física;4;0;60
MAP2123;Métodos Matemáticos para Atuária I;4;0;60
MAP2124;Métodos Matemáticos para Atuária II;4;0;60
MAC0300;Métodos Numéricos da Álgebra Linear;4;0;60
MAP3121;Métodos Numéricos e Aplicações;4;0;60
MAP3122;Métodos Numéricos e Aplicações;4;0;60
MAP2310;Métodos Numéricos em Equações Diferenciais I;4;2;120
MAP2320;Métodos Numéricos em Equações Diferenciais II;4;2;120
MAC0775;Métodos Probabilísticos em Combinatória e em Teoria da Computação I (;4;0;60
MAC0776;Métodos Probabilísticos em Combinatória e em Teoria da Computação II;4;0;60
MAP2110;Modelagem e Matemática;4;2;120
MAC0209;Modelagem e Simulação;4;0;60
MAC0209;Modelagem e Simulação;4;0;60
MAE0518;Modelagem em Séries Temporais Financeiras;4;0;60
MAE0517;Modelos Aleatórios em Finanças;4;0;60
MAP2312;Modelos de Sobrevivência Aplicados;4;0;60
MAP2225;Modelos em Atuária e Finanças;2;2;90
MAT0149;Noções de Cálculo para Farmácia;2;0;30
MAC0118;Noções de Ensino de Matemática Usando o Computador;4;2;120
MAE0110;Noções de Estatística;3;0;45
MAE0116;Noções de Estatística;4;0;60
MAE0126;Noções de Estatística II;4;0;60
MAE0228;Noções de Probabilidade e Processos Estocásticos;4;0;60
MAT0164;Números Inteiros: Uma Introdução à Matemática;4;0;60
MAC0424;O Computador na Sociedade e na Empresa;4;0;60
MAC0412;Organização de Computadores;4;0;60
MAC0325;Otimização Combinatória;4;0;60
MAC0473;Otimização Inteira;4;0;60
MAC0473;Otimização Inteira;4;0;60
MAC0315;Otimização Linear;4;0;60
MAP2315;Otimização Linear;4;0;60
MAC0427;Otimização Não Linear;4;0;60
MAP2427;Otimização Não Linear;4;0;60
MAC0343;Otimização Semidefinida e Aplicações;4;0;60
MAC0343;Otimização Semidefinida e Aplicações;4;0;60
MAT0554;Panorama de Matemática;4;0;60
MAP2003;Panoramas da Matemática;4;0;60
MAE0125;Perspectivas em Estatística;2;0;30
MAE0535;Pesquisa de Mercado;4;0;60
MAE0317;Planejamento e Pesquisa I;4;0;60
MAE0327;Planejamento e Pesquisa II;4;0;60
MAT1201;Práticas de Ensino de Álgebra I;0;1;30
MAP1151;Práticas de Ensino de Cálculo Numérico;0;1;30
MAE1513;Práticas de Ensino de Estatística II;0;1;30
MAT2301;Práticas de Ensino de Geometria I;0;1;30
MAT2401;Práticas de Ensino de Geometria II;0;1;30
MAT3151;Práticas de Ensino de Introdução à Análise;0;1;30
MAC0122;Princípios de Desenvolvimento de Algoritmos;4;0;60
MAC0446;Princípios de Interação Humano-computador;4;0;60
MAC0453;Princípios de Pesquisa Operacional e Logística;4;0;60
MAE0222;Probabilidade;6;0;90
MAE0221;Probabilidade I;6;0;90
MAE0224;Probabilidade II;4;0;60
MAC0432;Processamento Digital de Imagens: Teoria e Aplicações;4;0;60
MAE0499;Processos Estocásticos;4;0;60
MAC0438;Programação Concorrente;4;0;60
MAC0438;Programação Concorrente;4;0;60
MAC0219;Programação Concorrente e Paralela;4;0;60
MAC0319;Programação Funcional Contemporânea;4;0;60
MAC0441;Programação Orientada  a Objetos;4;0;60
MAC0346;Programação para Jogos Digitais;4;2;120
MAC0346;Programação para Jogos Digitais;4;2;120
MAC0448;Programação para Redes de Computadores;4;0;60
MAT0451;Projeto de Ensino de Matemática;8;4;240
MAT1500;Projetos de Estágio;2;4;150
MAE0520;Psicometria;4;0;60
MAC0352;Redes de Computadores e Sistemas Distribuídos;4;0;60
MAC0352;Redes de Computadores e Sistemas Distribuídos;4;0;60
MAT0450;Seminário de Resolução de Problemas;4;2;120
MAE0325;Séries Temporais;4;0;60
MAC0444;Sistemas Baseados em Conhecimento;4;0;60
MAC0426;Sistemas de Bancos de Dados;4;0;60
MAC0426;Sistemas de Bancos de Dados;4;0;60
MAC0464;Sistemas Humano-Computacionais;4;0;60
MAC0422;Sistemas Operacionais;4;2;120
MAE0420;Sociometria;4;0;60
MAC0218;Técnicas de Programação 2;4;2;120
MAC0216;Técnicas de Programação I;4;2;120
MAC0216;Técnicas de Programação I;4;2;120
MAC0218;Técnicas de Programação II;4;2;120
MAP2321;Técnicas em Teoria de Controle;4;2;120
MAE0315;Tecnologia da Amostragem;4;0;60
MAT0364;Teoria de Galois;4;0;60
MAP2314;Teoria de Informação, Inferência Bayesiana e Machine Learning;4;0;60
MAT0330;Teoria dos Conjuntos;4;0;60
MAC0466;Teoria dos Jogos Algorítmica;4;0;60
MAC0466;Teoria dos Jogos Algorítmica;4;0;60
MAC0474;Teste de Software Baseado em Modelo;4;2;120
MAC0413;Tópicos Avançados de Programação Orientada a Objetos;4;2;120
MAE0117;Tópicos de Estatística Descritiva e de Inferência Estatística;4;0;60
MAT0427;Tópicos de Geometria Diferencial;4;0;60
MAT0233;Tópicos de Grupos e Aplicações;4;0;60
MAP2313;Tópicos de Matemática Aplicada;4;0;60
MAC0436;Tópicos de Matemática Discreta I;4;0;60
MAC0536;Tópicos de Matemática Discreta II;4;0;60
MAT0460;Tópicos de Matemática I;4;0;60
MAT0461;Tópicos de Matemática II;4;0;60
MAT0462;Tópicos de Matemática III;4;0;60
MAC0452;Tópicos de Otimização Combinatória I;4;0;60
MAC0452;Tópicos de Otimização Combinatória I;4;0;60
MAC0552;Tópicos de Otimização Combinatória II;4;0;60
MAC0552;Tópicos de Otimização Combinatória II;4;0;60
MAE0699;Tópicos de Probabilidade e Estatística;4;0;60
MAE0526;Tópicos de Regressão;4;0;60
MAC0434;Tópicos de Sistemas de Computação;4;0;60
MAC0416;Tópicos de Sistemas Distribuídos;4;0;60
MAT0425;Tópicos de Topologia Algébrica;4;0;60
MAC0690;Tópicos em Combinatória Contemporânea I;4;0;60
MAC0692;Tópicos em Combinatória Contemporânea II;4;0;60
MAC0468;Tópicos em Computação Gráfica;4;0;60
MAE0610;Tópicos Especiais de Estatística;4;0;60
MAC0451;Tópicos Especiais em Desenvolvimento para Web;4;0;60
MAC0456;Tópicos Especiais em Engenharia de Software;4;0;60
MAC0456;Tópicos Especiais em Engenharia de Software;4;0;60
MAC0691;Tópicos na Teoria Algébrica dos Grafos;4;0;60
MAT0317;Topologia;4;0;60
MAP2000;Trabalho de Formatura;2;12;390
MAP2010;Trabalho de Formatura;2;12;390
MAP2020;Trabalho de Formatura;2;12;390
MAP2030;Trabalho de Formatura;2;12;390
MAP2040;Trabalho de Formatura;2;12;390
MAP2050;Trabalho de Formatura;2;12;390
MAP2060;Trabalho de Formatura;2;12;390
MAP2061;Trabalho de Formatura;2;12;390
MAP2070;Trabalho de Formatura;2;12;390
MAP2080;Trabalho de Formatura;2;12;390
MAP2090;Trabalho de Formatura;2;12;390
MAC0499;Trabalho de Formatura Supervisionado;0;16;480
MAC0499;Trabalho de Formatura Supervisionado;0;16;480
MAT0112;Vetores e Geometria;4;0;60
MAC0417;Visão e Processamento de Imagens;4;0;60
IMT0001;Conceitos em Saúde Internacional e em Viagens;4;1;90
